date,open,high,low,close,volume,dividends,stock splits
2020-03-30 00:00:00-04:00,60.64196895182637,61.79802116213787,60.317884482413085,61.626304626464844,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,61.8173747321562,63.483731229594824,60.94670602705082,61.500545501708984,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,59.61652017243426,60.15343192722889,57.83407204839957,58.26456832885742,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.126716465435884,59.29002414850145,57.29474488517958,59.23681640625,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,58.721668376231186,59.423037724427395,57.79537474123642,58.385494232177734,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,60.68068216550249,63.633693838491126,60.31306968053873,63.478912353515625,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,65.49351193571505,65.71118461799709,62.63966158048192,62.743656158447266,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,63.54420737089297,64.66398358059458,63.179015782136176,64.34957885742188,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,64.98562401276064,65.31696001402688,64.0182161815665,64.81390380859375,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,64.89130259807796,66.19488828158737,64.29150704508059,66.08605194091797,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,67.71855339125206,69.71383219653002,67.24693908498263,69.4236068725586,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,68.2990035025,69.24948009360917,67.87092811844572,68.78996276855469,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,69.50342631571836,69.70174671960459,68.28691109689659,69.3365478515625,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,68.85284815768563,69.3994360529156,66.95914281806782,68.39574432373047,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,67.22276798842614,68.12487124671051,66.95672930580358,66.97607421875,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,66.81886518475746,67.05346190215134,64.19476970811112,64.90581512451172,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.17311317288764,67.2106601783122,65.83210839433792,66.77532958984375,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,66.71970292934046,68.14179371829223,66.47785095518503,66.51654815673828,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.04138325446418,68.44654290771221,66.99300989791057,68.4368667602539,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.1538936670834,68.81657319534303,67.70647335185146,68.48523712158203,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,68.94717557214871,69.1285646001926,67.28323975471295,67.37513732910156,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,68.86253288111276,70.05728252965069,68.65937805652075,69.58808898925781,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.1274184677146,71.23268410942524,69.73804020932337,71.0561294555664,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,69.23013078154854,72.31374359365245,69.13339146359068,69.91215515136719,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,69.9363419790523,71.02951029776773,69.24706234339718,70.90132904052734,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,71.36085458478117,72.79745613687825,71.21574190038736,71.96548461914062,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,72.66683632686777,73.33918446648443,72.28229260413691,72.70795440673828,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.33436077692376,73.80597511019377,73.03204578911914,73.46012115478516,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.119757726088,75.26196230929314,73.79237217273885,75.20861053466797,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,74.71632174778293,76.88675244657776,74.50776212066847,76.39204406738281,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.07590910984447,77.52697546648025,75.39776671813026,75.5190200805664,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,75.69846552238357,76.61999543008798,73.53045501521297,74.60718536376953,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,73.84570540703209,75.12614027584165,73.12303289595279,75.06551361083984,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,72.8368814117532,74.66780385011373,72.80292692486488,74.6217269897461,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,75.9458316362108,76.7533757455592,75.2546860142826,76.37991333007812,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,76.39690202959888,77.24324822854166,75.90704105325906,75.93856811523438,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,76.79702397462873,77.48574215036817,76.75822201252429,77.41542053222656,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.27716272159071,77.81795516457375,76.60056715941539,76.83822631835938,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,76.57633494565745,77.41541342276373,76.47448628011443,77.33296203613281,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,78.45091841064635,78.6303710026143,76.75337148985957,76.80915069580078,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,76.66606775831522,77.28930432080578,75.92641792081989,77.143798828125,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,76.81885987080895,78.43638313567678,76.54240602656661,77.17777252197266,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,77.42028336215132,77.88104472738917,76.74611486335854,77.10260009765625,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.05649478835441,78.17202695622836,76.92553911368113,78.05077362060547,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,77.78401795906733,78.43636152325215,77.34265402331467,78.412109375,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,78.73221426577138,79.10567659978926,78.15989469149704,78.84376525878906,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,78.66674739088378,78.96502587807994,77.79129440641832,78.16475677490234,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,78.41454770677157,80.45160263084539,78.38544808511186,80.39097595214844,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.0878276354404,80.90022645874406,79.37728486968395,80.86627197265625,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,80.5461703012507,83.81272809723069,80.51464324949785,83.41986846923828,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,84.3681018078995,86.03412209428994,83.92916515663609,85.56608581542969,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,84.71000802945393,85.13439472060976,81.35614389223483,81.45799255371094,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,83.59690535411025,84.34382269299937,81.05058514318586,82.16126251220703,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,80.81535534530535,83.82971175950732,80.6528726048748,83.1773681640625,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.23140666668927,85.65337337676685,83.596913801037,85.38175964355469,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.12625510451949,86.18688178098341,85.1416784708026,85.26293182373047,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.2192710882484,85.71398677476938,84.68818088081773,85.296875,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.00259226707146,86.4682010550296,83.70119831369777,84.80945587158203,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.2022986582704,87.17145177573371,85.15622179560962,87.02837371826172,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.27242947914962,90.30463659467983,87.85289026819137,88.88597106933594,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,88.51493917080266,89.43404157028371,86.94349320290961,87.31695556640625,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,87.47216145830379,88.51493721035841,86.71311437427568,88.47613525390625,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,88.37186655732566,88.59254854021978,85.60971171941675,85.75764465332031,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,85.66548060946923,87.82864334784087,85.18774217670837,87.73406219482422,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,87.32180641103123,88.75260181460118,87.302409131984,88.46643829345703,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,88.54404454624031,89.08725718249154,88.25061351334215,88.29911041259766,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.20609049720933,89.84145686297828,88.18513936902451,88.29911041259766,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,89.72748807234947,91.12917664404557,89.69596101404703,90.66114044189453,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.03944797633464,91.81789246963082,90.26827838855647,90.37982940673828,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,91.3571322149976,92.51631404514396,91.26982594707978,92.48478698730469,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,93.37720806711494,93.4305598406817,91.83486890517743,92.88249969482422,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,92.47748770321701,93.10315902275178,91.86637359176252,93.04495239257812,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,94.34964385590663,96.95901797723327,92.40231560385234,92.61572265625,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,91.99732841763048,94.33994377964609,91.0636836420722,94.14836883544922,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.02295123465481,96.27273284060122,93.5978842251878,94.79586791992188,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.66822701477157,94.48547353302502,93.03043311337808,93.62942504882812,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.08047543961847,94.23567587629981,92.96736319511449,93.44025421142578,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.527561622358,95.54763916358735,93.18319885433614,95.40940856933594,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.19995833897589,96.27513480432255,93.84279353338049,94.09257507324219,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.79430109039494,95.03836147832928,93.70700224247064,94.35691833496094,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.09016627142198,94.16777018673336,89.25216234988122,90.0621337890625,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.2603063707244,90.18338250647658,86.47302597872792,89.83901977539062,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,90.90121836821325,92.06040019801185,90.67811632940159,91.96824645996094,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.53899808495447,91.71603062810593,90.45256547899412,90.4574203491211,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,90.94001731785845,92.37566031423209,90.90364279107482,92.19135284423828,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.36439616603701,93.41115323756709,90.95698669984957,93.30687713623047,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,99.80121727475651,103.22541096516197,97.80295687640107,103.07505798339844,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,104.95687415756016,108.29134056322187,104.65859571736621,105.67227172851562,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,105.86145785594432,107.4692785886528,105.13878516833616,106.37799835205078,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.09909913352544,107.08367565483033,105.63348305512756,106.76356506347656,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.09582047328551,110.98320304299686,106.50653089800755,110.48848724365234,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.00986453782278,110.46660028081871,107.17956943228634,107.97642517089844,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.42192601717989,110.56376526000149,106.89531105683027,109.54582977294922,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,108.80974634738266,109.30777851969748,106.02803492838889,106.2879867553711,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.37879010908718,110.07790114888351,107.18443792191327,109.82038116455078,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.20029955907641,112.76729092425326,110.7119798713676,111.76393127441406,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.58900224852829,111.75420233347295,109.8543791144295,111.66431427001953,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,112.78672297104335,112.8110188476026,110.74599537909668,111.37278747558594,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.12499444220938,112.72599420294755,110.78973060078705,112.30084228515625,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.70897411610314,113.8556697465018,112.34699003787868,112.44173431396484,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.48305495531345,115.05097442556867,112.46604709851567,114.9367904663086,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,115.89639872088485,121.34320488803218,115.88425449002158,120.85974884033203,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.06510696520752,125.15014624205317,120.4394596328143,122.30526733398438,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.1780064067377,121.64688641801345,119.57943117585931,121.3019027709961,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.61866792136692,123.40823574071352,121.5521404466388,122.95149993896484,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.55400095827326,123.88683296878132,120.33741816118453,121.481689453125,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.45588862300937,122.87375249170243,121.06139279549139,121.28490447998047,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,123.97917232390338,127.30264415530053,122.44376460738829,125.39795684814453,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.0129180085765,130.99534845473963,126.84586266163116,130.39283752441406,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.70662433115996,134.0856162874723,123.41552250903742,127.69132995605469,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.32806028413174,125.20358030775732,117.0989743551227,117.46824645996094,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.68111019411374,120.20865338231157,107.76020880398585,117.54598999023438,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.73383843385653,115.63158886854931,109.49968655275791,109.63573455810547,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,113.95043148169943,115.77736730217215,112.0068798970881,114.00873565673828,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,116.96293720757075,117.09898522798876,109.32477873982353,110.28683471679688,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.33635359603639,111.97772918558881,106.89533846718923,108.8388900756836,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.48210621661043,112.65795388939479,109.61629870677376,112.10404205322266,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,114.9902161756601,115.4761040079777,110.40343385233226,112.27896118164062,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,111.97772849620063,112.72599259867744,108.8777613272375,108.96521759033203,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.62324227263575,109.03324211177724,105.64174663584149,107.22573852539062,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.28405084908114,107.75049908575595,103.09569206867344,103.82452392578125,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.58945183665963,107.07998706588857,100.19009219073692,106.97309112548828,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.49969872360111,109.67461866621314,106.07905112970725,108.65425109863281,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.469601478443,108.94576947432667,103.75648361182957,104.09661102294922,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.2016466950428,107.13826893890365,102.03644660847966,105.16556549072266,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.36964948370711,109.26647248780473,104.63109780542541,109.1109848022461,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.76393141391246,112.06517952480382,109.59686822281799,111.71533966064453,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.31694230173855,112.05548671390123,110.36459857207495,110.86991882324219,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.57834500536248,113.95040748066543,110.41314493484073,112.54132843017578,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.31969070873184,114.39743454271479,112.56077909571286,113.49368286132812,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.70376520376246,112.11377235625194,109.05267722245038,109.83009338378906,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.69498025864371,113.35764376217921,110.34514039230349,113.21187591552734,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.43446007900816,112.84261156052911,109.08183644563537,109.96615600585938,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.38493900127487,112.2886907442599,110.9087635462189,111.83195495605469,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,112.96894671554469,113.1147145812158,111.35579518649142,111.7250747680664,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.02630624423392,113.69776170512303,111.67646638432409,113.66860961914062,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.67140501342882,121.64689998480601,115.91342104424781,120.888916015625,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.73434029707663,121.85095605169045,116.27296553538521,117.68203735351562,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.58486097492064,119.55756448106015,116.24381316344193,117.76950073242188,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.36920805471462,117.7792075503629,114.81529622261273,117.30303955078125,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,117.85695893134891,118.11934252939484,115.45667170048786,115.6607437133789,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.57421378889114,117.02122972774796,112.39558266615455,112.70655059814453,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,112.9203282244973,115.6218707751005,112.36641639732157,114.193359375,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.37708203983998,115.35950558309032,113.16329017526478,113.57144165039062,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.13505561823894,114.70840714970598,111.35577645934274,112.48303985595703,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.10497125192926,113.2604589200965,111.05452396584917,111.79307556152344,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,110.79215536953423,113.2604666650257,109.69404402667767,111.80280303955078,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.23037983284465,113.96985932342135,111.30719583151641,113.30905151367188,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,111.80282082631223,112.17209300111841,107.96430155345347,108.06147766113281,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.19844988747217,113.62974518620118,109.03324236591982,112.065185546875,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,107.92540973464747,108.8291614562022,104.67968236923052,105.78750610351562,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.03045032760409,107.55613792475565,104.29097088393719,105.70004272460938,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.56493023946784,108.34327419283329,105.6611785129121,107.32291412353516,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,110.91849897605819,112.32757104438583,109.17901925135381,111.70563507080078,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.62095155797914,116.24382276328363,113.57143933861293,115.67047119140625,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.17886724342364,116.03550252982856,113.04700448892655,115.53904724121094,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.30099476626944,118.7514365224502,112.9691352746871,113.23196411132812,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.48242528209808,114.46826159817878,111.10011726051921,112.89127349853516,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.07888176862647,116.45410042104282,113.34879251575485,116.31781768798828,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.44438426550776,117.33022212941437,115.42225622645506,116.0452651977539,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.269139549406,116.49302940870272,114.74081980829087,116.09391784667969,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.76295421656155,117.77800032814827,115.01339915844956,117.1063232421875,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.37623782202498,117.46649976087988,115.80189704193324,116.2204818725586,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.46118772161485,116.63906421361688,114.86738117394037,114.8965835571289,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.4682514561133,115.89922751370858,113.70895985661822,115.4903793334961,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.49038264932382,115.61692877725572,114.17622350270929,114.22489166259766,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.06914317462709,114.49746457209459,110.73020141936897,110.82754516601562,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.88595846342133,112.77445093316165,109.6009942581799,112.11250305175781,113874200,0.0,0.0
2020-11-25 00:00:00-05:00,112.48243113620667,113.65057108020866,112.11251446001901,112.9496841430664,76499200,0.0,0.0
